
[Name]
Plane 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
5.979003e-03, 1.696360e-02, 0.000000e+00, 1.998329e+01, 1.144574e-02
7.937010e-03, 1.716317e-02, 0.000000e+00, 1.998339e+01, 6.167843e-03
7.447509e-03, 1.716317e-02, 0.000000e+00, 1.998351e+01, 8.417581e-03
6.958007e-03, 1.716317e-02, 0.000000e+00, 1.998365e+01, 1.010504e-02
6.468505e-03, 1.716317e-02, 0.000000e+00, 1.998378e+01, 1.102788e-02
5.979003e-03, 1.716317e-02, 0.000000e+00, 1.998381e+01, 1.138644e-02
7.937010e-03, 1.736275e-02, 0.000000e+00, 1.998401e+01, 6.108467e-03
7.447509e-03, 1.736275e-02, 0.000000e+00, 1.998410e+01, 8.324556e-03
6.958007e-03, 1.736275e-02, 0.000000e+00, 1.998421e+01, 1.000395e-02
6.468505e-03, 1.736275e-02, 0.000000e+00, 1.998431e+01, 1.094434e-02
5.979003e-03, 1.736275e-02, 0.000000e+00, 1.998432e+01, 1.132724e-02
7.937010e-03, 1.756232e-02, 0.000000e+00, 1.998461e+01, 6.051840e-03
7.447509e-03, 1.756232e-02, 0.000000e+00, 1.998468e+01, 8.235171e-03
6.958007e-03, 1.756232e-02, 0.000000e+00, 1.998477e+01, 9.905980e-03
6.468505e-03, 1.756232e-02, 0.000000e+00, 1.998483e+01, 1.086253e-02
5.979003e-03, 1.756232e-02, 0.000000e+00, 1.998482e+01, 1.126806e-02
7.937010e-03, 1.776189e-02, 0.000000e+00, 1.998519e+01, 5.997746e-03
7.447509e-03, 1.776189e-02, 0.000000e+00, 1.998524e+01, 8.149252e-03
6.958007e-03, 1.776189e-02, 0.000000e+00, 1.998530e+01, 9.811043e-03
6.468505e-03, 1.776189e-02, 0.000000e+00, 1.998534e+01, 1.078241e-02
5.979003e-03, 1.776189e-02, 0.000000e+00, 1.998530e+01, 1.120887e-02
7.937010e-03, 1.796146e-02, 0.000000e+00, 1.998575e+01, 5.945997e-03
7.447509e-03, 1.796146e-02, 0.000000e+00, 1.998578e+01, 8.066604e-03
6.958007e-03, 1.796146e-02, 0.000000e+00, 1.998582e+01, 9.719029e-03
6.468505e-03, 1.796146e-02, 0.000000e+00, 1.998584e+01, 1.070393e-02
5.979003e-03, 1.796146e-02, 0.000000e+00, 1.998577e+01, 1.114959e-02
7.937010e-03, 1.816103e-02, 0.000000e+00, 1.998629e+01, 5.896435e-03
7.447509e-03, 1.816103e-02, 0.000000e+00, 1.998631e+01, 7.987044e-03
6.958007e-03, 1.816103e-02, 0.000000e+00, 1.998633e+01, 9.629838e-03
6.468505e-03, 1.816103e-02, 0.000000e+00, 1.998632e+01, 1.062704e-02
5.979003e-03, 1.816103e-02, 0.000000e+00, 1.998623e+01, 1.109003e-02
7.937010e-03, 1.836061e-02, 0.000000e+00, 1.998682e+01, 5.848916e-03
7.447509e-03, 1.836061e-02, 0.000000e+00, 1.998682e+01, 7.910401e-03
6.958007e-03, 1.836061e-02, 0.000000e+00, 1.998682e+01, 9.543364e-03
6.468505e-03, 1.836061e-02, 0.000000e+00, 1.998680e+01, 1.055165e-02
5.979003e-03, 1.836061e-02, 0.000000e+00, 1.998669e+01, 1.103028e-02
7.937010e-03, 1.856018e-02, 0.000000e+00, 1.998733e+01, 5.803291e-03
7.447509e-03, 1.856018e-02, 0.000000e+00, 1.998732e+01, 7.836506e-03
6.958007e-03, 1.856018e-02, 0.000000e+00, 1.998730e+01, 9.459487e-03
6.468505e-03, 1.856018e-02, 0.000000e+00, 1.998726e+01, 1.047766e-02
5.979003e-03, 1.856018e-02, 0.000000e+00, 1.998713e+01, 1.097034e-02
7.937010e-03, 1.875975e-02, 0.000000e+00, 1.998782e+01, 5.759419e-03
7.447509e-03, 1.875975e-02, 0.000000e+00, 1.998781e+01, 7.765203e-03
6.958007e-03, 1.875975e-02, 0.000000e+00, 1.998778e+01, 9.378085e-03
6.468505e-03, 1.875975e-02, 0.000000e+00, 1.998771e+01, 1.040497e-02
5.979003e-03, 1.875975e-02, 0.000000e+00, 1.998756e+01, 1.091014e-02
7.937010e-03, 1.895932e-02, 0.000000e+00, 1.998831e+01, 5.717175e-03
7.447509e-03, 1.895932e-02, 0.000000e+00, 1.998828e+01, 7.696353e-03
6.958007e-03, 1.895932e-02, 0.000000e+00, 1.998823e+01, 9.299034e-03
6.468505e-03, 1.895932e-02, 0.000000e+00, 1.998815e+01, 1.033351e-02
5.979003e-03, 1.895932e-02, 0.000000e+00, 1.998798e+01, 1.084963e-02
7.937010e-03, 1.915889e-02, 0.000000e+00, 1.998877e+01, 5.676441e-03
7.447509e-03, 1.915889e-02, 0.000000e+00, 1.998874e+01, 7.629818e-03
6.958007e-03, 1.915889e-02, 0.000000e+00, 1.998868e+01, 9.222202e-03
6.468505e-03, 1.915889e-02, 0.000000e+00, 1.998857e+01, 1.026314e-02
5.979003e-03, 1.915889e-02, 0.000000e+00, 1.998839e+01, 1.078877e-02
7.937010e-03, 1.935846e-02, 0.000000e+00, 1.998923e+01, 5.637104e-03
7.447509e-03, 1.935846e-02, 0.000000e+00, 1.998918e+01, 7.565459e-03
6.958007e-03, 1.935846e-02, 0.000000e+00, 1.998911e+01, 9.147453e-03
6.468505e-03, 1.935846e-02, 0.000000e+00, 1.998899e+01, 1.019377e-02
5.979003e-03, 1.935846e-02, 0.000000e+00, 1.998879e+01, 1.072754e-02
7.937010e-03, 1.955803e-02, 0.000000e+00, 1.998967e+01, 5.599052e-03
7.447509e-03, 1.955803e-02, 0.000000e+00, 1.998961e+01, 7.503135e-03
6.958007e-03, 1.955803e-02, 0.000000e+00, 1.998953e+01, 9.074646e-03
6.468505e-03, 1.955803e-02, 0.000000e+00, 1.998940e+01, 1.012527e-02
5.979003e-03, 1.955803e-02, 0.000000e+00, 1.998919e+01, 1.066593e-02
7.937010e-03, 1.975761e-02, 0.000000e+00, 1.999010e+01, 5.562180e-03
7.447509e-03, 1.975761e-02, 0.000000e+00, 1.999003e+01, 7.442705e-03
6.958007e-03, 1.975761e-02, 0.000000e+00, 1.998994e+01, 9.003643e-03
6.468505e-03, 1.975761e-02, 0.000000e+00, 1.998980e+01, 1.005756e-02
5.979003e-03, 1.975761e-02, 0.000000e+00, 1.998957e+01, 1.060390e-02
7.937010e-03, 1.995718e-02, 0.000000e+00, 1.999051e+01, 5.526384e-03
7.447509e-03, 1.995718e-02, 0.000000e+00, 1.999044e+01, 7.384032e-03
6.958007e-03, 1.995718e-02, 0.000000e+00, 1.999034e+01, 8.934311e-03
6.468505e-03, 1.995718e-02, 0.000000e+00, 1.999018e+01, 9.990543e-03
5.979003e-03, 1.995718e-02, 0.000000e+00, 1.998994e+01, 1.054145e-02
7.937010e-03, 2.015675e-02, 0.000000e+00, 1.999092e+01, 5.491570e-03
7.447509e-03, 2.015675e-02, 0.000000e+00, 1.999084e+01, 7.326985e-03
6.958007e-03, 2.015675e-02, 0.000000e+00, 1.999073e+01, 8.866521e-03
6.468505e-03, 2.015675e-02, 0.000000e+00, 1.999056e+01, 9.924130e-03
5.979003e-03, 2.015675e-02, 0.000000e+00, 1.999031e+01, 1.047860e-02
7.937010e-03, 2.035632e-02, 0.000000e+00, 1.999130e+01, 5.457642e-03
7.447509e-03, 2.035632e-02, 0.000000e+00, 1.999123e+01, 7.271437e-03
6.958007e-03, 2.035632e-02, 0.000000e+00, 1.999111e+01, 8.800140e-03
6.468505e-03, 2.035632e-02, 0.000000e+00, 1.999093e+01, 9.858226e-03
5.979003e-03, 2.035632e-02, 0.000000e+00, 1.999067e+01, 1.041532e-02
7.937010e-03, 2.055589e-02, 0.000000e+00, 1.999169e+01, 5.424511e-03
7.447509e-03, 2.055589e-02, 0.000000e+00, 1.999160e+01, 7.217261e-03
6.958007e-03, 2.055589e-02, 0.000000e+00, 1.999148e+01, 8.735038e-03
6.468505e-03, 2.055589e-02, 0.000000e+00, 1.999129e+01, 9.792753e-03
5.979003e-03, 2.055589e-02, 0.000000e+00, 1.999102e+01, 1.035159e-02
7.937010e-03, 2.075547e-02, 0.000000e+00, 1.999206e+01, 5.392087e-03
7.447509e-03, 2.075547e-02, 0.000000e+00, 1.999197e+01, 7.164337e-03
6.958007e-03, 2.075547e-02, 0.000000e+00, 1.999184e+01, 8.671087e-03
6.468505e-03, 2.075547e-02, 0.000000e+00, 1.999164e+01, 9.727641e-03
5.979003e-03, 2.075547e-02, 0.000000e+00, 1.999136e+01, 1.028732e-02
7.937010e-03, 2.095504e-02, 0.000000e+00, 1.999242e+01, 5.360285e-03
7.447509e-03, 2.095504e-02, 0.000000e+00, 1.999233e+01, 7.112545e-03
6.958007e-03, 2.095504e-02, 0.000000e+00, 1.999219e+01, 8.608166e-03
6.468505e-03, 2.095504e-02, 0.000000e+00, 1.999199e+01, 9.662829e-03
5.979003e-03, 2.095504e-02, 0.000000e+00, 1.999170e+01, 1.022245e-02
7.937010e-03, 2.115461e-02, 0.000000e+00, 1.999277e+01, 5.329025e-03
7.447509e-03, 2.115461e-02, 0.000000e+00, 1.999268e+01, 7.061776e-03
6.958007e-03, 2.115461e-02, 0.000000e+00, 1.999254e+01, 8.546165e-03
6.468505e-03, 2.115461e-02, 0.000000e+00, 1.999232e+01, 9.598254e-03
5.979003e-03, 2.115461e-02, 0.000000e+00, 1.999202e+01, 1.015698e-02
7.937010e-03, 2.135418e-02, 0.000000e+00, 1.999311e+01, 5.298228e-03
7.447509e-03, 2.135418e-02, 0.000000e+00, 1.999302e+01, 7.011917e-03
6.958007e-03, 2.135418e-02, 0.000000e+00, 1.999287e+01, 8.484976e-03
6.468505e-03, 2.135418e-02, 0.000000e+00, 1.999265e+01, 9.533848e-03
5.979003e-03, 2.135418e-02, 0.000000e+00, 1.999234e+01, 1.009092e-02
7.937010e-03, 2.155375e-02, 0.000000e+00, 1.999345e+01, 5.267822e-03
7.447509e-03, 2.155375e-02, 0.000000e+00, 1.999335e+01, 6.962867e-03
6.958007e-03, 2.155375e-02, 0.000000e+00, 1.999320e+01, 8.424494e-03
6.468505e-03, 2.155375e-02, 0.000000e+00, 1.999297e+01, 9.469542e-03
5.979003e-03, 2.155375e-02, 0.000000e+00, 1.999265e+01, 1.002426e-02
7.937010e-03, 2.175333e-02, 0.000000e+00, 1.999377e+01, 5.237734e-03
7.447509e-03, 2.175333e-02, 0.000000e+00, 1.999367e+01, 6.914518e-03
6.958007e-03, 2.175333e-02, 0.000000e+00, 1.999352e+01, 8.364620e-03
6.468505e-03, 2.175333e-02, 0.000000e+00, 1.999329e+01, 9.405271e-03
5.979003e-03, 2.175333e-02, 0.000000e+00, 1.999296e+01, 9.957045e-03
7.937010e-03, 2.195290e-02, 0.000000e+00, 1.999409e+01, 5.207893e-03
7.447509e-03, 2.195290e-02, 0.000000e+00, 1.999399e+01, 6.866775e-03
6.958007e-03, 2.195290e-02, 0.000000e+00, 1.999383e+01, 8.305254e-03
6.468505e-03, 2.195290e-02, 0.000000e+00, 1.999359e+01, 9.340980e-03
5.979003e-03, 2.195290e-02, 0.000000e+00, 1.999326e+01, 9.889281e-03
7.937010e-03, 2.215247e-02, 0.000000e+00, 1.999439e+01, 5.178233e-03
7.447509e-03, 2.215247e-02, 0.000000e+00, 1.999429e+01, 6.819542e-03
6.958007e-03, 2.215247e-02, 0.000000e+00, 1.999413e+01, 8.246308e-03
6.468505e-03, 2.215247e-02, 0.000000e+00, 1.999389e+01, 9.276618e-03
5.979003e-03, 2.215247e-02, 0.000000e+00, 1.999356e+01, 9.820992e-03
7.937010e-03, 2.235204e-02, 0.000000e+00, 1.999469e+01, 5.148693e-03
7.447509e-03, 2.235204e-02, 0.000000e+00, 1.999459e+01, 6.772732e-03
6.958007e-03, 2.235204e-02, 0.000000e+00, 1.999443e+01, 8.187692e-03
6.468505e-03, 2.235204e-02, 0.000000e+00, 1.999419e+01, 9.212144e-03
5.979003e-03, 2.235204e-02, 0.000000e+00, 1.999385e+01, 9.752187e-03
7.937010e-03, 2.255161e-02, 0.000000e+00, 1.999499e+01, 5.119211e-03
7.447509e-03, 2.255161e-02, 0.000000e+00, 1.999489e+01, 6.726255e-03
6.958007e-03, 2.255161e-02, 0.000000e+00, 1.999472e+01, 8.129320e-03
6.468505e-03, 2.255161e-02, 0.000000e+00, 1.999447e+01, 9.147509e-03
5.979003e-03, 2.255161e-02, 0.000000e+00, 1.999413e+01, 9.682886e-03
7.937010e-03, 2.275118e-02, 0.000000e+00, 1.999527e+01, 5.089726e-03
7.447509e-03, 2.275118e-02, 0.000000e+00, 1.999517e+01, 6.680029e-03
6.958007e-03, 2.275118e-02, 0.000000e+00, 1.999500e+01, 8.071112e-03
6.468505e-03, 2.275118e-02, 0.000000e+00, 1.999475e+01, 9.082682e-03
5.979003e-03, 2.275118e-02, 0.000000e+00, 1.999441e+01, 9.613124e-03
7.937010e-03, 2.295076e-02, 0.000000e+00, 1.999555e+01, 5.060186e-03
7.447509e-03, 2.295076e-02, 0.000000e+00, 1.999545e+01, 6.633977e-03
6.958007e-03, 2.295076e-02, 0.000000e+00, 1.999528e+01, 8.012999e-03
6.468505e-03, 2.295076e-02, 0.000000e+00, 1.999503e+01, 9.017621e-03
5.979003e-03, 2.295076e-02, 0.000000e+00, 1.999468e+01, 9.542937e-03
7.937010e-03, 2.315033e-02, 0.000000e+00, 1.999583e+01, 5.030536e-03
7.447509e-03, 2.315033e-02, 0.000000e+00, 1.999572e+01, 6.588026e-03
6.958007e-03, 2.315033e-02, 0.000000e+00, 1.999556e+01, 7.954912e-03
6.468505e-03, 2.315033e-02, 0.000000e+00, 1.999530e+01, 8.952306e-03
5.979003e-03, 2.315033e-02, 0.000000e+00, 1.999495e+01, 9.472354e-03
7.937010e-03, 2.334990e-02, 0.000000e+00, 1.999609e+01, 5.000727e-03
7.447509e-03, 2.334990e-02, 0.000000e+00, 1.999599e+01, 6.542110e-03
6.958007e-03, 2.334990e-02, 0.000000e+00, 1.999582e+01, 7.896793e-03
6.468505e-03, 2.334990e-02, 0.000000e+00, 1.999556e+01, 8.886721e-03
5.979003e-03, 2.334990e-02, 0.000000e+00, 1.999521e+01, 9.401393e-03
7.937010e-03, 2.354947e-02, 0.000000e+00, 1.999635e+01, 4.970714e-03
7.447509e-03, 2.354947e-02, 0.000000e+00, 1.999625e+01, 6.496162e-03
6.958007e-03, 2.354947e-02, 0.000000e+00, 1.999608e+01, 7.838586e-03
6.468505e-03, 2.354947e-02, 0.000000e+00, 1.999582e+01, 8.820846e-03
5.979003e-03, 2.354947e-02, 0.000000e+00, 1.999546e+01, 9.330079e-03
7.937010e-03, 2.374904e-02, 0.000000e+00, 1.999660e+01, 4.940449e-03
7.447509e-03, 2.374904e-02, 0.000000e+00, 1.999651e+01, 6.450123e-03
6.958007e-03, 2.374904e-02, 0.000000e+00, 1.999634e+01, 7.780238e-03
6.468505e-03, 2.374904e-02, 0.000000e+00, 1.999607e+01, 8.754666e-03
5.979003e-03, 2.374904e-02, 0.000000e+00, 1.999571e+01, 9.258443e-03
7.937010e-03, 2.394862e-02, 0.000000e+00, 1.999685e+01, 4.909895e-03
7.447509e-03, 2.394862e-02, 0.000000e+00, 1.999676e+01, 6.403941e-03
6.958007e-03, 2.394862e-02, 0.000000e+00, 1.999658e+01, 7.721705e-03
6.468505e-03, 2.394862e-02, 0.000000e+00, 1.999632e+01, 8.688173e-03
5.979003e-03, 2.394862e-02, 0.000000e+00, 1.999596e+01, 9.186519e-03
7.937010e-03, 2.414819e-02, 0.000000e+00, 1.999710e+01, 4.879009e-03
7.447509e-03, 2.414819e-02, 0.000000e+00, 1.999700e+01, 6.357565e-03
6.958007e-03, 2.414819e-02, 0.000000e+00, 1.999683e+01, 7.662945e-03
6.468505e-03, 2.414819e-02, 0.000000e+00, 1.999656e+01, 8.621354e-03
5.979003e-03, 2.414819e-02, 0.000000e+00, 1.999621e+01, 9.114338e-03
7.937010e-03, 2.434776e-02, 0.000000e+00, 1.999733e+01, 4.847761e-03
7.447509e-03, 2.434776e-02, 0.000000e+00, 1.999723e+01, 6.310953e-03
6.958007e-03, 2.434776e-02, 0.000000e+00, 1.999707e+01, 7.603928e-03
6.468505e-03, 2.434776e-02, 0.000000e+00, 1.999680e+01, 8.554208e-03
5.979003e-03, 2.434776e-02, 0.000000e+00, 1.999645e+01, 9.041930e-03
7.937010e-03, 2.454733e-02, 0.000000e+00, 1.999756e+01, 4.816114e-03
7.447509e-03, 2.454733e-02, 0.000000e+00, 1.999747e+01, 6.264058e-03
6.958007e-03, 2.454733e-02, 0.000000e+00, 1.999730e+01, 7.544614e-03
6.468505e-03, 2.454733e-02, 0.000000e+00, 1.999704e+01, 8.486726e-03
5.979003e-03, 2.454733e-02, 0.000000e+00, 1.999668e+01, 8.969326e-03
7.937010e-03, 2.474690e-02, 0.000000e+00, 1.999779e+01, 4.784043e-03
7.447509e-03, 2.474690e-02, 0.000000e+00, 1.999770e+01, 6.216850e-03
6.958007e-03, 2.474690e-02, 0.000000e+00, 1.999753e+01, 7.484975e-03
6.468505e-03, 2.474690e-02, 0.000000e+00, 1.999727e+01, 8.418912e-03
5.979003e-03, 2.474690e-02, 0.000000e+00, 1.999691e+01, 8.896547e-03
7.937010e-03, 2.494647e-02, 0.000000e+00, 1.999801e+01, 4.751508e-03
7.447509e-03, 2.494647e-02, 0.000000e+00, 1.999792e+01, 6.169290e-03
6.958007e-03, 2.494647e-02, 0.000000e+00, 1.999776e+01, 7.424997e-03
6.468505e-03, 2.494647e-02, 0.000000e+00, 1.999749e+01, 8.350770e-03
5.979003e-03, 2.494647e-02, 0.000000e+00, 1.999714e+01, 8.823641e-03
7.937010e-03, 2.514604e-02, 0.000000e+00, 1.999823e+01, 4.718540e-03
7.447509e-03, 2.514604e-02, 0.000000e+00, 1.999814e+01, 6.121390e-03
6.958007e-03, 2.514604e-02, 0.000000e+00, 1.999797e+01, 7.364681e-03
6.468505e-03, 2.514604e-02, 0.000000e+00, 1.999772e+01, 8.282305e-03
5.979003e-03, 2.514604e-02, 0.000000e+00, 1.999737e+01, 8.750596e-03
7.937010e-03, 2.534562e-02, 0.000000e+00, 1.999844e+01, 4.685113e-03
7.447509e-03, 2.534562e-02, 0.000000e+00, 1.999835e+01, 6.073114e-03
6.958007e-03, 2.534562e-02, 0.000000e+00, 1.999819e+01, 7.304006e-03
6.468505e-03, 2.534562e-02, 0.000000e+00, 1.999793e+01, 8.213502e-03
5.979003e-03, 2.534562e-02, 0.000000e+00, 1.999759e+01, 8.677411e-03
7.937010e-03, 2.554519e-02, 0.000000e+00, 1.999865e+01, 4.651142e-03
7.447509e-03, 2.554519e-02, 0.000000e+00, 1.999856e+01, 6.024387e-03
6.958007e-03, 2.554519e-02, 0.000000e+00, 1.999840e+01, 7.242944e-03
6.468505e-03, 2.554519e-02, 0.000000e+00, 1.999815e+01, 8.144369e-03
5.979003e-03, 2.554519e-02, 0.000000e+00, 1.999780e+01, 8.604125e-03
7.937010e-03, 2.574476e-02, 0.000000e+00, 1.999885e+01, 4.616624e-03
7.447509e-03, 2.574476e-02, 0.000000e+00, 1.999877e+01, 5.975193e-03
6.958007e-03, 2.574476e-02, 0.000000e+00, 1.999861e+01, 7.181474e-03
6.468505e-03, 2.574476e-02, 0.000000e+00, 1.999835e+01, 8.074918e-03
5.979003e-03, 2.574476e-02, 0.000000e+00, 1.999802e+01, 8.530768e-03
7.937010e-03, 2.594433e-02, 0.000000e+00, 1.999905e+01, 4.581552e-03
7.447509e-03, 2.594433e-02, 0.000000e+00, 1.999896e+01, 5.925553e-03
6.958007e-03, 2.594433e-02, 0.000000e+00, 1.999881e+01, 7.119658e-03
6.468505e-03, 2.594433e-02, 0.000000e+00, 1.999856e+01, 8.005207e-03
5.979003e-03, 2.594433e-02, 0.000000e+00, 1.999823e+01, 8.457361e-03
8.426512e-03, 9.978589e-04, 0.000000e+00, 1.539660e+01, 1.000000e-01
8.916014e-03, 9.978589e-04, 0.000000e+00, 1.553312e+01, 1.000000e-01
8.916014e-03, 1.197431e-03, 0.000000e+00, 1.625158e+01, 8.686090e-02
8.426512e-03, 1.197431e-03, 0.000000e+00, 1.613811e+01, 8.704127e-02
8.916014e-03, 1.397002e-03, 0.000000e+00, 1.751442e+01, 7.200447e-02
8.426512e-03, 1.397002e-03, 0.000000e+00, 1.745645e+01, 7.133840e-02
8.916014e-03, 1.596574e-03, 0.000000e+00, 1.816433e+01, 6.407361e-02
8.426512e-03, 1.596574e-03, 0.000000e+00, 1.814087e+01, 6.282528e-02
8.916014e-03, 1.796146e-03, 0.000000e+00, 1.851491e+01, 5.835815e-02
8.426512e-03, 1.796146e-03, 0.000000e+00, 1.849474e+01, 5.682222e-02
8.916014e-03, 1.995718e-03, 0.000000e+00, 1.881262e+01, 5.298104e-02
8.426512e-03, 1.995718e-03, 0.000000e+00, 1.879600e+01, 5.117908e-02
8.916014e-03, 2.195290e-03, 0.000000e+00, 1.904078e+01, 4.856717e-02
8.426512e-03, 2.195290e-03, 0.000000e+00, 1.902721e+01, 4.658647e-02
8.916014e-03, 2.394862e-03, 0.000000e+00, 1.921052e+01, 4.496959e-02
8.426512e-03, 2.394862e-03, 0.000000e+00, 1.919637e+01, 4.292697e-02
8.916014e-03, 2.594433e-03, 0.000000e+00, 1.934319e+01, 4.192483e-02
8.426512e-03, 2.594433e-03, 0.000000e+00, 1.932643e+01, 3.988725e-02
8.916014e-03, 2.794005e-03, 0.000000e+00, 1.944784e+01, 3.936677e-02
8.426512e-03, 2.794005e-03, 0.000000e+00, 1.942890e+01, 3.734720e-02
8.916014e-03, 2.993577e-03, 0.000000e+00, 1.952967e+01, 3.723649e-02
8.426512e-03, 2.993577e-03, 0.000000e+00, 1.951011e+01, 3.523092e-02
8.916014e-03, 3.193149e-03, 0.000000e+00, 1.959441e+01, 3.541826e-02
8.426512e-03, 3.193149e-03, 0.000000e+00, 1.957522e+01, 3.346077e-02
8.916014e-03, 3.392720e-03, 0.000000e+00, 1.964618e+01, 3.381889e-02
8.426512e-03, 3.392720e-03, 0.000000e+00, 1.962786e+01, 3.198288e-02
8.916014e-03, 3.592292e-03, 0.000000e+00, 1.968730e+01, 3.238758e-02
8.426512e-03, 3.592292e-03, 0.000000e+00, 1.967040e+01, 3.074925e-02
8.916014e-03, 3.791864e-03, 0.000000e+00, 1.971999e+01, 3.107029e-02
8.426512e-03, 3.791864e-03, 0.000000e+00, 1.970512e+01, 2.970089e-02
8.916014e-03, 3.991436e-03, 0.000000e+00, 1.974598e+01, 2.982319e-02
8.426512e-03, 3.991436e-03, 0.000000e+00, 1.973388e+01, 2.879539e-02
8.916014e-03, 4.191007e-03, 0.000000e+00, 1.976712e+01, 2.859677e-02
8.426512e-03, 4.191007e-03, 0.000000e+00, 1.975806e+01, 2.800503e-02
8.916014e-03, 4.390579e-03, 0.000000e+00, 1.978531e+01, 2.735306e-02
8.426512e-03, 4.390579e-03, 0.000000e+00, 1.977873e+01, 2.729832e-02
8.916014e-03, 4.590151e-03, 0.000000e+00, 1.980099e+01, 2.609715e-02
8.426512e-03, 4.590151e-03, 0.000000e+00, 1.979664e+01, 2.665126e-02
8.916014e-03, 4.789723e-03, 0.000000e+00, 1.981430e+01, 2.482458e-02
8.426512e-03, 4.789723e-03, 0.000000e+00, 1.981221e+01, 2.603087e-02
8.916014e-03, 4.989295e-03, 0.000000e+00, 1.982628e+01, 2.352120e-02
8.426512e-03, 4.989295e-03, 0.000000e+00, 1.982603e+01, 2.540980e-02
8.916014e-03, 5.188867e-03, 0.000000e+00, 1.983718e+01, 2.220285e-02
8.426512e-03, 5.188867e-03, 0.000000e+00, 1.983827e+01, 2.478222e-02
8.916014e-03, 5.388438e-03, 0.000000e+00, 1.984684e+01, 2.088501e-02
8.426512e-03, 5.388438e-03, 0.000000e+00, 1.984888e+01, 2.413964e-02
8.916014e-03, 5.588010e-03, 0.000000e+00, 1.985563e+01, 1.956985e-02
8.426512e-03, 5.588010e-03, 0.000000e+00, 1.985800e+01, 2.348452e-02
8.916014e-03, 5.787582e-03, 0.000000e+00, 1.986358e+01, 1.826738e-02
8.426512e-03, 5.787582e-03, 0.000000e+00, 1.986579e+01, 2.281006e-02
8.916014e-03, 5.987154e-03, 0.000000e+00, 1.987059e+01, 1.699898e-02
8.426512e-03, 5.987154e-03, 0.000000e+00, 1.987283e+01, 2.210537e-02
8.916014e-03, 6.186726e-03, 0.000000e+00, 1.987659e+01, 1.578505e-02
8.426512e-03, 6.186726e-03, 0.000000e+00, 1.987918e+01, 2.138087e-02
8.916014e-03, 6.386297e-03, 0.000000e+00, 1.988177e+01, 1.462610e-02
8.426512e-03, 6.386297e-03, 0.000000e+00, 1.988483e+01, 2.063859e-02
8.916014e-03, 6.585869e-03, 0.000000e+00, 1.988658e+01, 1.351886e-02
8.426512e-03, 6.585869e-03, 0.000000e+00, 1.989000e+01, 1.987588e-02
8.916014e-03, 6.785441e-03, 0.000000e+00, 1.989109e+01, 1.247122e-02
8.426512e-03, 6.785441e-03, 0.000000e+00, 1.989475e+01, 1.909768e-02
8.916014e-03, 6.985013e-03, 0.000000e+00, 1.989537e+01, 1.148759e-02
8.426512e-03, 6.985013e-03, 0.000000e+00, 1.989917e+01, 1.830902e-02
8.916014e-03, 7.184584e-03, 0.000000e+00, 1.989946e+01, 1.057020e-02
8.426512e-03, 7.184584e-03, 0.000000e+00, 1.990335e+01, 1.751577e-02
8.916014e-03, 7.384156e-03, 0.000000e+00, 1.990333e+01, 9.720741e-03
8.426512e-03, 7.384156e-03, 0.000000e+00, 1.990726e+01, 1.672164e-02
8.916014e-03, 7.583728e-03, 0.000000e+00, 1.990696e+01, 8.938188e-03
8.426512e-03, 7.583728e-03, 0.000000e+00, 1.991096e+01, 1.593222e-02
8.916014e-03, 7.783299e-03, 0.000000e+00, 1.991040e+01, 8.220254e-03
8.426512e-03, 7.783299e-03, 0.000000e+00, 1.991436e+01, 1.516221e-02
8.916014e-03, 7.982871e-03, 0.000000e+00, 1.991367e+01, 7.563740e-03
8.426512e-03, 7.982871e-03, 0.000000e+00, 1.991737e+01, 1.441835e-02
8.916014e-03, 8.182444e-03, 0.000000e+00, 1.991680e+01, 6.964559e-03
8.426512e-03, 8.182444e-03, 0.000000e+00, 1.992017e+01, 1.369820e-02
8.916014e-03, 8.382015e-03, 0.000000e+00, 1.991979e+01, 6.418546e-03
8.426512e-03, 8.382015e-03, 0.000000e+00, 1.992284e+01, 1.300343e-02
8.916014e-03, 8.581587e-03, 0.000000e+00, 1.992267e+01, 5.922022e-03
8.426512e-03, 8.581587e-03, 0.000000e+00, 1.992542e+01, 1.233792e-02
8.916014e-03, 8.781158e-03, 0.000000e+00, 1.992544e+01, 5.471514e-03
8.426512e-03, 8.781158e-03, 0.000000e+00, 1.992788e+01, 1.170502e-02
8.916014e-03, 8.980731e-03, 0.000000e+00, 1.992811e+01, 5.064104e-03
8.426512e-03, 8.980731e-03, 0.000000e+00, 1.993023e+01, 1.110632e-02
8.916014e-03, 9.180303e-03, 0.000000e+00, 1.993067e+01, 4.697197e-03
8.426512e-03, 9.180303e-03, 0.000000e+00, 1.993250e+01, 1.054138e-02
8.916014e-03, 9.379874e-03, 0.000000e+00, 1.993312e+01, 4.367308e-03
8.426512e-03, 9.379874e-03, 0.000000e+00, 1.993471e+01, 1.000982e-02
8.916014e-03, 9.579446e-03, 0.000000e+00, 1.993546e+01, 4.070963e-03
8.426512e-03, 9.579446e-03, 0.000000e+00, 1.993687e+01, 9.512020e-03
8.916014e-03, 9.779017e-03, 0.000000e+00, 1.993770e+01, 3.805303e-03
8.426512e-03, 9.779017e-03, 0.000000e+00, 1.993895e+01, 9.047802e-03
