
[Name]
Plane 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
5.48950164e-03, 4.92942333e-02, 0.00000000e+00, 2.00000839e+01, 2.99176972e-05
4.99999989e-03, 4.92942333e-02, 0.00000000e+00, 2.00000839e+01, 3.02082244e-05
4.51049814e-03, 4.92942333e-02, 0.00000000e+00, 2.00000877e+01, 2.99185867e-05
4.02099639e-03, 4.92942333e-02, 0.00000000e+00, 2.00000858e+01, 2.90488351e-05
3.53149464e-03, 4.92942333e-02, 0.00000000e+00, 2.00000877e+01, 2.75992043e-05
5.48950164e-03, 4.94938046e-02, 0.00000000e+00, 2.00000839e+01, 2.97967599e-05
4.99999989e-03, 4.94938046e-02, 0.00000000e+00, 2.00000839e+01, 3.00860975e-05
4.51049814e-03, 4.94938046e-02, 0.00000000e+00, 2.00000839e+01, 2.97976130e-05
4.02099639e-03, 4.94938046e-02, 0.00000000e+00, 2.00000858e+01, 2.89313721e-05
3.53149464e-03, 4.94938046e-02, 0.00000000e+00, 2.00000858e+01, 2.74876129e-05
5.48950164e-03, 4.96933758e-02, 0.00000000e+00, 2.00000820e+01, 2.96767939e-05
4.99999989e-03, 4.96933758e-02, 0.00000000e+00, 2.00000839e+01, 2.99649400e-05
4.51049814e-03, 4.96933758e-02, 0.00000000e+00, 2.00000820e+01, 2.96775997e-05
4.02099639e-03, 4.96933758e-02, 0.00000000e+00, 2.00000820e+01, 2.88148440e-05
3.53149464e-03, 4.96933758e-02, 0.00000000e+00, 2.00000839e+01, 2.73768965e-05
5.48950164e-03, 4.98929471e-02, 0.00000000e+00, 2.00000858e+01, 2.95577920e-05
4.99999989e-03, 4.98929471e-02, 0.00000000e+00, 2.00000858e+01, 2.98447558e-05
4.51049814e-03, 4.98929471e-02, 0.00000000e+00, 2.00000858e+01, 2.95585523e-05
4.02099639e-03, 4.98929471e-02, 0.00000000e+00, 2.00000839e+01, 2.86992436e-05
3.53149464e-03, 4.98929471e-02, 0.00000000e+00, 2.00000839e+01, 2.72670604e-05
5.48950164e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.94397432e-05
4.99999989e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.97255374e-05
4.51049814e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.94404563e-05
4.02099639e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.85845690e-05
3.53149464e-03, 5.00925183e-02, 0.00000000e+00, 2.00000858e+01, 2.71581030e-05
5.48950164e-03, 5.02920896e-02, 0.00000000e+00, 2.00000839e+01, 2.93226458e-05
4.99999989e-03, 5.02920896e-02, 0.00000000e+00, 2.00000839e+01, 2.96072794e-05
4.51049814e-03, 5.02920896e-02, 0.00000000e+00, 2.00000839e+01, 2.93233152e-05
4.02099639e-03, 5.02920896e-02, 0.00000000e+00, 2.00000839e+01, 2.84708203e-05
3.53149464e-03, 5.02920896e-02, 0.00000000e+00, 2.00000820e+01, 2.70500186e-05
5.48950164e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 2.92064651e-05
4.99999989e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 2.94899492e-05
4.51049814e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 2.92070908e-05
4.02099639e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 2.83579520e-05
3.53149464e-03, 5.04916608e-02, 0.00000000e+00, 2.00000801e+01, 2.69427655e-05
5.48950164e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 2.90911539e-05
4.99999989e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 2.93734975e-05
4.51049814e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 2.90917415e-05
4.02099639e-03, 5.06912321e-02, 0.00000000e+00, 2.00000839e+01, 2.82459459e-05
3.53149464e-03, 5.06912321e-02, 0.00000000e+00, 2.00000839e+01, 2.68363183e-05
5.48950164e-03, 5.08908033e-02, 0.00000000e+00, 2.00000839e+01, 2.89766667e-05
4.99999989e-03, 5.08908033e-02, 0.00000000e+00, 2.00000820e+01, 2.92578843e-05
4.51049814e-03, 5.08908033e-02, 0.00000000e+00, 2.00000839e+01, 2.89772088e-05
4.02099639e-03, 5.08908033e-02, 0.00000000e+00, 2.00000839e+01, 2.81346965e-05
3.53149464e-03, 5.08908033e-02, 0.00000000e+00, 2.00000820e+01, 2.67305531e-05
5.48950164e-03, 5.10903783e-02, 0.00000000e+00, 2.00000782e+01, 2.88631345e-05
4.99999989e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 2.91432461e-05
4.51049814e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 2.88636402e-05
4.02099639e-03, 5.10903783e-02, 0.00000000e+00, 2.00000801e+01, 2.80243912e-05
3.53149464e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 2.66256993e-05
3.04199290e-03, 3.87169272e-02, 0.00000000e+00, 2.00001125e+01, 3.25649999e-05
2.55249115e-03, 3.87169272e-02, 0.00000000e+00, 2.00001144e+01, 2.92398527e-05
2.06298940e-03, 3.87169272e-02, 0.00000000e+00, 2.00001144e+01, 2.51784368e-05
3.04199290e-03, 3.89164984e-02, 0.00000000e+00, 2.00001144e+01, 3.23978384e-05
2.55249115e-03, 3.89164984e-02, 0.00000000e+00, 2.00001144e+01, 2.90898442e-05
2.06298940e-03, 3.89164984e-02, 0.00000000e+00, 2.00001144e+01, 2.50493449e-05
3.04199290e-03, 3.91160697e-02, 0.00000000e+00, 2.00001125e+01, 3.22323795e-05
2.55249115e-03, 3.91160697e-02, 0.00000000e+00, 2.00001106e+01, 2.89413638e-05
2.06298940e-03, 3.91160697e-02, 0.00000000e+00, 2.00001106e+01, 2.49215682e-05
3.04199290e-03, 3.93156409e-02, 0.00000000e+00, 2.00001144e+01, 3.20686086e-05
2.55249115e-03, 3.93156409e-02, 0.00000000e+00, 2.00001125e+01, 2.87943894e-05
2.06298940e-03, 3.93156409e-02, 0.00000000e+00, 2.00001125e+01, 2.47950866e-05
3.04199290e-03, 3.95152122e-02, 0.00000000e+00, 2.00001106e+01, 3.19064857e-05
2.55249115e-03, 3.95152122e-02, 0.00000000e+00, 2.00001106e+01, 2.86489012e-05
2.06298940e-03, 3.95152122e-02, 0.00000000e+00, 2.00001125e+01, 2.46698855e-05
3.04199290e-03, 3.97147872e-02, 0.00000000e+00, 2.00001106e+01, 3.17459962e-05
2.55249115e-03, 3.97147872e-02, 0.00000000e+00, 2.00001087e+01, 2.85048736e-05
2.06298940e-03, 3.97147872e-02, 0.00000000e+00, 2.00001106e+01, 2.45459341e-05
3.04199290e-03, 3.99143584e-02, 0.00000000e+00, 2.00001106e+01, 3.15871112e-05
2.55249115e-03, 3.99143584e-02, 0.00000000e+00, 2.00001106e+01, 2.83622885e-05
2.06298940e-03, 3.99143584e-02, 0.00000000e+00, 2.00001087e+01, 2.44232215e-05
3.04199290e-03, 4.01139297e-02, 0.00000000e+00, 2.00001087e+01, 3.14298086e-05
2.55249115e-03, 4.01139297e-02, 0.00000000e+00, 2.00001087e+01, 2.82211095e-05
2.06298940e-03, 4.01139297e-02, 0.00000000e+00, 2.00001087e+01, 2.43017294e-05
3.04199290e-03, 4.03135009e-02, 0.00000000e+00, 2.00001087e+01, 3.12740594e-05
2.55249115e-03, 4.03135009e-02, 0.00000000e+00, 2.00001068e+01, 2.80813383e-05
2.06298940e-03, 4.03135009e-02, 0.00000000e+00, 2.00001087e+01, 2.41814378e-05
3.04199290e-03, 4.05130759e-02, 0.00000000e+00, 2.00001068e+01, 3.11198455e-05
2.55249115e-03, 4.05130759e-02, 0.00000000e+00, 2.00001087e+01, 2.79429405e-05
2.06298940e-03, 4.05130759e-02, 0.00000000e+00, 2.00001106e+01, 2.40623322e-05
3.04199290e-03, 4.07126471e-02, 0.00000000e+00, 2.00001106e+01, 3.09671486e-05
2.55249115e-03, 4.07126471e-02, 0.00000000e+00, 2.00001087e+01, 2.78058997e-05
2.06298940e-03, 4.07126471e-02, 0.00000000e+00, 2.00001106e+01, 2.39443889e-05
3.04199290e-03, 4.09122184e-02, 0.00000000e+00, 2.00001068e+01, 3.08159397e-05
2.55249115e-03, 4.09122184e-02, 0.00000000e+00, 2.00001087e+01, 2.76701940e-05
2.06298940e-03, 4.09122184e-02, 0.00000000e+00, 2.00001068e+01, 2.38275952e-05
3.04199290e-03, 4.11117896e-02, 0.00000000e+00, 2.00001068e+01, 3.06661968e-05
2.55249115e-03, 4.11117896e-02, 0.00000000e+00, 2.00001068e+01, 2.75358070e-05
2.06298940e-03, 4.11117896e-02, 0.00000000e+00, 2.00001068e+01, 2.37119366e-05
3.04199290e-03, 4.13113609e-02, 0.00000000e+00, 2.00001068e+01, 3.05179019e-05
2.55249115e-03, 4.13113609e-02, 0.00000000e+00, 2.00001087e+01, 2.74027188e-05
2.06298940e-03, 4.13113609e-02, 0.00000000e+00, 2.00001068e+01, 2.35973912e-05
3.04199290e-03, 4.15109321e-02, 0.00000000e+00, 2.00001087e+01, 3.03710367e-05
2.55249115e-03, 4.15109321e-02, 0.00000000e+00, 2.00001049e+01, 2.72709058e-05
2.06298940e-03, 4.15109321e-02, 0.00000000e+00, 2.00001049e+01, 2.34839481e-05
3.04199290e-03, 4.17105034e-02, 0.00000000e+00, 2.00001068e+01, 3.02255794e-05
2.55249115e-03, 4.17105034e-02, 0.00000000e+00, 2.00001049e+01, 2.71403587e-05
2.06298940e-03, 4.17105034e-02, 0.00000000e+00, 2.00001030e+01, 2.33715909e-05
3.04199290e-03, 4.19100747e-02, 0.00000000e+00, 2.00001030e+01, 3.00815027e-05
2.55249115e-03, 4.19100747e-02, 0.00000000e+00, 2.00001049e+01, 2.70110522e-05
2.06298940e-03, 4.19100747e-02, 0.00000000e+00, 2.00001049e+01, 2.32602979e-05
3.04199290e-03, 4.21096459e-02, 0.00000000e+00, 2.00001049e+01, 2.99387902e-05
2.55249115e-03, 4.21096459e-02, 0.00000000e+00, 2.00001030e+01, 2.68829663e-05
2.06298940e-03, 4.21096459e-02, 0.00000000e+00, 2.00001049e+01, 2.31500617e-05
3.04199290e-03, 4.23092172e-02, 0.00000000e+00, 2.00001030e+01, 2.97974275e-05
2.55249115e-03, 4.23092172e-02, 0.00000000e+00, 2.00001049e+01, 2.67560972e-05
2.06298940e-03, 4.23092172e-02, 0.00000000e+00, 2.00001049e+01, 2.30408623e-05
3.04199290e-03, 4.25087884e-02, 0.00000000e+00, 2.00001030e+01, 2.96573962e-05
2.55249115e-03, 4.25087884e-02, 0.00000000e+00, 2.00001030e+01, 2.66304141e-05
2.06298940e-03, 4.25087884e-02, 0.00000000e+00, 2.00001030e+01, 2.29326888e-05
3.04199290e-03, 4.27083634e-02, 0.00000000e+00, 2.00001030e+01, 2.95186655e-05
2.55249115e-03, 4.27083634e-02, 0.00000000e+00, 2.00001030e+01, 2.65059043e-05
2.06298940e-03, 4.27083634e-02, 0.00000000e+00, 2.00001030e+01, 2.28255267e-05
3.04199290e-03, 4.29079346e-02, 0.00000000e+00, 2.00001030e+01, 2.93812354e-05
2.55249115e-03, 4.29079346e-02, 0.00000000e+00, 2.00001030e+01, 2.63825568e-05
2.06298940e-03, 4.29079346e-02, 0.00000000e+00, 2.00001011e+01, 2.27193595e-05
3.04199290e-03, 4.31075059e-02, 0.00000000e+00, 2.00001049e+01, 2.92450713e-05
2.55249115e-03, 4.31075059e-02, 0.00000000e+00, 2.00001030e+01, 2.62603462e-05
2.06298940e-03, 4.31075059e-02, 0.00000000e+00, 2.00001011e+01, 2.26141728e-05
3.04199290e-03, 4.33070771e-02, 0.00000000e+00, 2.00001030e+01, 2.91101642e-05
2.55249115e-03, 4.33070771e-02, 0.00000000e+00, 2.00001011e+01, 2.61392670e-05
2.06298940e-03, 4.33070771e-02, 0.00000000e+00, 2.00000992e+01, 2.25099575e-05
3.04199290e-03, 4.35066521e-02, 0.00000000e+00, 2.00000992e+01, 2.89764976e-05
2.55249115e-03, 4.35066521e-02, 0.00000000e+00, 2.00000973e+01, 2.60192937e-05
2.06298940e-03, 4.35066521e-02, 0.00000000e+00, 2.00001011e+01, 2.24066989e-05
3.04199290e-03, 4.37062234e-02, 0.00000000e+00, 2.00000992e+01, 2.88440515e-05
2.55249115e-03, 4.37062234e-02, 0.00000000e+00, 2.00001011e+01, 2.59004191e-05
2.06298940e-03, 4.37062234e-02, 0.00000000e+00, 2.00000973e+01, 2.23043826e-05
3.04199290e-03, 4.39057946e-02, 0.00000000e+00, 2.00000992e+01, 2.87128078e-05
2.55249115e-03, 4.39057946e-02, 0.00000000e+00, 2.00001011e+01, 2.57826268e-05
2.06298940e-03, 4.39057946e-02, 0.00000000e+00, 2.00000992e+01, 2.22029976e-05
3.04199290e-03, 4.41053659e-02, 0.00000000e+00, 2.00001011e+01, 2.85827537e-05
2.55249115e-03, 4.41053659e-02, 0.00000000e+00, 2.00001011e+01, 2.56658986e-05
2.06298940e-03, 4.41053659e-02, 0.00000000e+00, 2.00000992e+01, 2.21025257e-05
3.04199290e-03, 4.43049371e-02, 0.00000000e+00, 2.00000992e+01, 2.84538710e-05
2.55249115e-03, 4.43049371e-02, 0.00000000e+00, 2.00000992e+01, 2.55502237e-05
2.06298940e-03, 4.43049371e-02, 0.00000000e+00, 2.00000973e+01, 2.20029597e-05
3.04199290e-03, 4.45045084e-02, 0.00000000e+00, 2.00000973e+01, 2.83261415e-05
2.55249115e-03, 4.45045084e-02, 0.00000000e+00, 2.00000973e+01, 2.54355837e-05
2.06298940e-03, 4.45045084e-02, 0.00000000e+00, 2.00000973e+01, 2.19042922e-05
3.04199290e-03, 4.47040796e-02, 0.00000000e+00, 2.00000973e+01, 2.81995581e-05
2.55249115e-03, 4.47040796e-02, 0.00000000e+00, 2.00000973e+01, 2.53219678e-05
2.06298940e-03, 4.47040796e-02, 0.00000000e+00, 2.00000992e+01, 2.18065034e-05
3.04199290e-03, 4.49036546e-02, 0.00000000e+00, 2.00000954e+01, 2.80740969e-05
2.55249115e-03, 4.49036546e-02, 0.00000000e+00, 2.00000954e+01, 2.52093650e-05
2.06298940e-03, 4.49036546e-02, 0.00000000e+00, 2.00000954e+01, 2.17095803e-05
3.04199290e-03, 4.51032259e-02, 0.00000000e+00, 2.00000973e+01, 2.79497472e-05
2.55249115e-03, 4.51032259e-02, 0.00000000e+00, 2.00000954e+01, 2.50977555e-05
2.06298940e-03, 4.51032259e-02, 0.00000000e+00, 2.00000954e+01, 2.16135195e-05
3.04199290e-03, 4.53027971e-02, 0.00000000e+00, 2.00000954e+01, 2.78264852e-05
2.55249115e-03, 4.53027971e-02, 0.00000000e+00, 2.00000954e+01, 2.49871282e-05
2.06298940e-03, 4.53027971e-02, 0.00000000e+00, 2.00000973e+01, 2.15183009e-05
3.04199290e-03, 4.55023684e-02, 0.00000000e+00, 2.00000954e+01, 2.77043091e-05
2.55249115e-03, 4.55023684e-02, 0.00000000e+00, 2.00000954e+01, 2.48774741e-05
2.06298940e-03, 4.55023684e-02, 0.00000000e+00, 2.00000954e+01, 2.14239244e-05
3.04199290e-03, 4.57019396e-02, 0.00000000e+00, 2.00000935e+01, 2.75831990e-05
2.55249115e-03, 4.57019396e-02, 0.00000000e+00, 2.00000954e+01, 2.47687785e-05
2.06298940e-03, 4.57019396e-02, 0.00000000e+00, 2.00000935e+01, 2.13303701e-05
3.04199290e-03, 4.59015109e-02, 0.00000000e+00, 2.00000935e+01, 2.74631439e-05
2.55249115e-03, 4.59015109e-02, 0.00000000e+00, 2.00000916e+01, 2.46610234e-05
2.06298940e-03, 4.59015109e-02, 0.00000000e+00, 2.00000916e+01, 2.12376253e-05
3.04199290e-03, 4.61010821e-02, 0.00000000e+00, 2.00000916e+01, 2.73441219e-05
2.55249115e-03, 4.61010821e-02, 0.00000000e+00, 2.00000935e+01, 2.45541978e-05
2.06298940e-03, 4.61010821e-02, 0.00000000e+00, 2.00000935e+01, 2.11456845e-05
3.04199290e-03, 4.63006534e-02, 0.00000000e+00, 2.00000954e+01, 2.72261259e-05
2.55249115e-03, 4.63006534e-02, 0.00000000e+00, 2.00000935e+01, 2.44482999e-05
2.06298940e-03, 4.63006534e-02, 0.00000000e+00, 2.00000916e+01, 2.10545368e-05
3.04199290e-03, 4.65002246e-02, 0.00000000e+00, 2.00000935e+01, 2.71091394e-05
2.55249115e-03, 4.65002246e-02, 0.00000000e+00, 2.00000916e+01, 2.43433042e-05
2.06298940e-03, 4.65002246e-02, 0.00000000e+00, 2.00000916e+01, 2.09641730e-05
3.04199290e-03, 4.66997959e-02, 0.00000000e+00, 2.00000916e+01, 2.69931497e-05
2.55249115e-03, 4.66997959e-02, 0.00000000e+00, 2.00000916e+01, 2.42392034e-05
2.06298940e-03, 4.66997959e-02, 0.00000000e+00, 2.00000916e+01, 2.08745787e-05
3.04199290e-03, 4.68993671e-02, 0.00000000e+00, 2.00000916e+01, 2.68781423e-05
2.55249115e-03, 4.68993671e-02, 0.00000000e+00, 2.00000916e+01, 2.41359830e-05
2.06298940e-03, 4.68993671e-02, 0.00000000e+00, 2.00000896e+01, 2.07857447e-05
3.04199290e-03, 4.70989421e-02, 0.00000000e+00, 2.00000916e+01, 2.67641044e-05
2.55249115e-03, 4.70989421e-02, 0.00000000e+00, 2.00000896e+01, 2.40336358e-05
2.06298940e-03, 4.70989421e-02, 0.00000000e+00, 2.00000916e+01, 2.06976620e-05
3.04199290e-03, 4.72985171e-02, 0.00000000e+00, 2.00000896e+01, 2.66510215e-05
2.55249115e-03, 4.72985171e-02, 0.00000000e+00, 2.00000896e+01, 2.39321453e-05
2.06298940e-03, 4.72985171e-02, 0.00000000e+00, 2.00000896e+01, 2.06103159e-05
3.04199290e-03, 4.74980883e-02, 0.00000000e+00, 2.00000916e+01, 2.65388862e-05
2.55249115e-03, 4.74980883e-02, 0.00000000e+00, 2.00000896e+01, 2.38315006e-05
2.06298940e-03, 4.74980883e-02, 0.00000000e+00, 2.00000916e+01, 2.05237029e-05
3.04199290e-03, 4.76976596e-02, 0.00000000e+00, 2.00000896e+01, 2.64276823e-05
2.55249115e-03, 4.76976596e-02, 0.00000000e+00, 2.00000916e+01, 2.37316963e-05
2.06298940e-03, 4.76976596e-02, 0.00000000e+00, 2.00000916e+01, 2.04378084e-05
3.04199290e-03, 4.78972308e-02, 0.00000000e+00, 2.00000896e+01, 2.63173933e-05
2.55249115e-03, 4.78972308e-02, 0.00000000e+00, 2.00000877e+01, 2.36327105e-05
2.06298940e-03, 4.78972308e-02, 0.00000000e+00, 2.00000896e+01, 2.03526233e-05
3.04199290e-03, 4.80968021e-02, 0.00000000e+00, 2.00000877e+01, 2.62080102e-05
2.55249115e-03, 4.80968021e-02, 0.00000000e+00, 2.00000877e+01, 2.35345378e-05
2.06298940e-03, 4.80968021e-02, 0.00000000e+00, 2.00000877e+01, 2.02681349e-05
3.04199290e-03, 4.82963733e-02, 0.00000000e+00, 2.00000858e+01, 2.60995203e-05
2.55249115e-03, 4.82963733e-02, 0.00000000e+00, 2.00000858e+01, 2.34371637e-05
2.06298940e-03, 4.82963733e-02, 0.00000000e+00, 2.00000877e+01, 2.01843377e-05
3.04199290e-03, 4.84959446e-02, 0.00000000e+00, 2.00000896e+01, 2.59919179e-05
2.55249115e-03, 4.84959446e-02, 0.00000000e+00, 2.00000858e+01, 2.33405826e-05
2.06298940e-03, 4.84959446e-02, 0.00000000e+00, 2.00000877e+01, 2.01012172e-05
3.04199290e-03, 4.86955158e-02, 0.00000000e+00, 2.00000877e+01, 2.58851778e-05
2.55249115e-03, 4.86955158e-02, 0.00000000e+00, 2.00000858e+01, 2.32447783e-05
2.06298940e-03, 4.86955158e-02, 0.00000000e+00, 2.00000858e+01, 2.00187660e-05
3.04199290e-03, 4.88950871e-02, 0.00000000e+00, 2.00000858e+01, 2.57792999e-05
2.55249115e-03, 4.88950871e-02, 0.00000000e+00, 2.00000858e+01, 2.31497434e-05
2.06298940e-03, 4.88950871e-02, 0.00000000e+00, 2.00000877e+01, 1.99369788e-05
3.04199290e-03, 4.90946583e-02, 0.00000000e+00, 2.00000858e+01, 2.56742660e-05
2.55249115e-03, 4.90946583e-02, 0.00000000e+00, 2.00000858e+01, 2.30554688e-05
2.06298940e-03, 4.90946583e-02, 0.00000000e+00, 2.00000877e+01, 1.98558391e-05
3.04199290e-03, 4.92942333e-02, 0.00000000e+00, 2.00000877e+01, 2.55700743e-05
2.55249115e-03, 4.92942333e-02, 0.00000000e+00, 2.00000858e+01, 2.29619345e-05
2.06298940e-03, 4.92942333e-02, 0.00000000e+00, 2.00000858e+01, 1.97753416e-05
3.04199290e-03, 4.94938046e-02, 0.00000000e+00, 2.00000858e+01, 2.54667011e-05
2.55249115e-03, 4.94938046e-02, 0.00000000e+00, 2.00000858e+01, 2.28691370e-05
2.06298940e-03, 4.94938046e-02, 0.00000000e+00, 2.00000877e+01, 1.96954752e-05
3.04199290e-03, 4.96933758e-02, 0.00000000e+00, 2.00000820e+01, 2.53641392e-05
2.55249115e-03, 4.96933758e-02, 0.00000000e+00, 2.00000839e+01, 2.27770652e-05
2.06298940e-03, 4.96933758e-02, 0.00000000e+00, 2.00000839e+01, 1.96162255e-05
3.04199290e-03, 4.98929471e-02, 0.00000000e+00, 2.00000839e+01, 2.52623850e-05
2.55249115e-03, 4.98929471e-02, 0.00000000e+00, 2.00000839e+01, 2.26857101e-05
2.06298940e-03, 4.98929471e-02, 0.00000000e+00, 2.00000839e+01, 1.95375869e-05
3.04199290e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.51614365e-05
2.55249115e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 2.25950680e-05
2.06298940e-03, 5.00925183e-02, 0.00000000e+00, 2.00000839e+01, 1.94595523e-05
3.04199290e-03, 5.02920896e-02, 0.00000000e+00, 2.00000820e+01, 2.50612848e-05
2.55249115e-03, 5.02920896e-02, 0.00000000e+00, 2.00000801e+01, 2.25051244e-05
2.06298940e-03, 5.02920896e-02, 0.00000000e+00, 2.00000858e+01, 1.93821070e-05
3.04199290e-03, 5.04916608e-02, 0.00000000e+00, 2.00000801e+01, 2.49618915e-05
2.55249115e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 2.24158430e-05
2.06298940e-03, 5.04916608e-02, 0.00000000e+00, 2.00000820e+01, 1.93051892e-05
3.04199290e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 2.48632259e-05
2.55249115e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 2.23271745e-05
2.06298940e-03, 5.06912321e-02, 0.00000000e+00, 2.00000820e+01, 1.92287480e-05
3.04199290e-03, 5.08908033e-02, 0.00000000e+00, 2.00000801e+01, 2.47651315e-05
2.55249115e-03, 5.08908033e-02, 0.00000000e+00, 2.00000820e+01, 2.22389190e-05
2.06298940e-03, 5.08908033e-02, 0.00000000e+00, 2.00000820e+01, 1.91524923e-05
3.04199290e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 2.46678937e-05
2.55249115e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 2.21514401e-05
2.06298940e-03, 5.10903783e-02, 0.00000000e+00, 2.00000820e+01, 1.90769060e-05
-2.17881276e-18, 3.23306322e-02, 0.00000000e+00, 2.00001354e+01, 0.00000000e+00
-2.16493494e-18, 3.21310610e-02, 0.00000000e+00, 2.00001373e+01, 0.00000000e+00
4.77192989e-05, 3.21310610e-02, 0.00000000e+00, 2.00001335e+01, 8.78154424e-07
4.77192989e-05, 3.23306322e-02, 0.00000000e+00, 2.00001335e+01, 8.72759927e-07
1.04982457e-04, 3.21310610e-02, 0.00000000e+00, 2.00001373e+01, 1.92090761e-06
1.04982457e-04, 3.23306322e-02, 0.00000000e+00, 2.00001335e+01, 1.90910714e-06
-2.15105713e-18, 3.19314860e-02, 0.00000000e+00, 2.00001373e+01, 0.00000000e+00
4.77192989e-05, 3.19314860e-02, 0.00000000e+00, 2.00001373e+01, 8.83613382e-07
1.04982457e-04, 3.19314860e-02, 0.00000000e+00, 2.00001373e+01, 1.93285109e-06
-2.13717931e-18, 3.17319147e-02, 0.00000000e+00, 2.00001373e+01, 0.00000000e+00
4.77192989e-05, 3.17319147e-02, 0.00000000e+00, 2.00001373e+01, 8.89137937e-07
1.04982457e-04, 3.17319147e-02, 0.00000000e+00, 2.00001373e+01, 1.94494100e-06
-2.12330170e-18, 3.15323435e-02, 0.00000000e+00, 2.00001373e+01, 0.00000000e+00
4.77192989e-05, 3.15323398e-02, 0.00000000e+00, 2.00001373e+01, 8.94734228e-07
1.04982457e-04, 3.15323398e-02, 0.00000000e+00, 2.00001373e+01, 1.95718394e-06
-2.10942389e-18, 3.13327722e-02, 0.00000000e+00, 2.00001392e+01, 0.00000000e+00
4.77192989e-05, 3.13327685e-02, 0.00000000e+00, 2.00001392e+01, 9.00403904e-07
1.04982457e-04, 3.13327685e-02, 0.00000000e+00, 2.00001373e+01, 1.96958376e-06
-2.09554607e-18, 3.11331991e-02, 0.00000000e+00, 2.00001411e+01, 0.00000000e+00
4.77192989e-05, 3.11331972e-02, 0.00000000e+00, 2.00001431e+01, 9.06144521e-07
1.04982457e-04, 3.11331972e-02, 0.00000000e+00, 2.00001392e+01, 1.98214184e-06
-2.08166825e-18, 3.09336279e-02, 0.00000000e+00, 2.00001411e+01, 0.00000000e+00
4.77192989e-05, 3.09336260e-02, 0.00000000e+00, 2.00001411e+01, 9.11955340e-07
1.04982457e-04, 3.09336260e-02, 0.00000000e+00, 2.00001411e+01, 1.99485658e-06
-2.06779044e-18, 3.07340566e-02, 0.00000000e+00, 2.00001411e+01, 0.00000000e+00
4.77192989e-05, 3.07340547e-02, 0.00000000e+00, 2.00001411e+01, 9.17840225e-07
1.04982457e-04, 3.07340547e-02, 0.00000000e+00, 2.00001411e+01, 2.00773229e-06
-2.05391262e-18, 3.05344835e-02, 0.00000000e+00, 2.00001411e+01, 0.00000000e+00
4.77192989e-05, 3.05344835e-02, 0.00000000e+00, 2.00001392e+01, 9.23802020e-07
1.04982457e-04, 3.05344835e-02, 0.00000000e+00, 2.00001431e+01, 2.02077581e-06
-2.04003481e-18, 3.03349122e-02, 0.00000000e+00, 2.00001431e+01, 0.00000000e+00
4.77192989e-05, 3.03349122e-02, 0.00000000e+00, 2.00001450e+01, 9.29843623e-07
1.04982457e-04, 3.03349122e-02, 0.00000000e+00, 2.00001431e+01, 2.03399122e-06
-2.02615699e-18, 3.01353410e-02, 0.00000000e+00, 2.00001450e+01, 0.00000000e+00
4.77192989e-05, 3.01353410e-02, 0.00000000e+00, 2.00001431e+01, 9.35963385e-07
1.04982457e-04, 3.01353410e-02, 0.00000000e+00, 2.00001431e+01, 2.04737989e-06
-2.01227938e-18, 2.99357697e-02, 0.00000000e+00, 2.00001450e+01, 0.00000000e+00
4.77192989e-05, 2.99357679e-02, 0.00000000e+00, 2.00001450e+01, 9.42161364e-07
1.04982457e-04, 2.99357679e-02, 0.00000000e+00, 2.00001450e+01, 2.06094114e-06
-1.99840157e-18, 2.97361985e-02, 0.00000000e+00, 2.00001450e+01, 0.00000000e+00
4.77192989e-05, 2.97361966e-02, 0.00000000e+00, 2.00001431e+01, 9.48440913e-07
1.04982457e-04, 2.97361966e-02, 0.00000000e+00, 2.00001469e+01, 2.07468020e-06
-1.98452375e-18, 2.95366272e-02, 0.00000000e+00, 2.00001450e+01, 0.00000000e+00
4.77192989e-05, 2.95366254e-02, 0.00000000e+00, 2.00001450e+01, 9.54805159e-07
1.04982457e-04, 2.95366254e-02, 0.00000000e+00, 2.00001450e+01, 2.08860320e-06
